"year","month","calamar_anomaly","bolivar_anomaly","manaos_anomaly","obidos_anomaly","tabatinga_anomaly","timbues_anomaly"
2019,12,,-0.35457572068934273,,1.1071761751537805,,
2019,11,,-0.1617741575470164,,0.4793729102988261,,
2019,10,,-0.1461338322068115,,0.2538168930436107,,
2019,9,,0.39055094519201455,,1.4083082053251856,,
2019,8,,0.14845472302634735,,1.4761607453612513,,0.3351042231594034
2019,7,,-0.20396812421229946,1.2848348048082523,1.1212872414247017,0.7772754636725364,0.8384685926438297
2019,6,,-0.5643313896603815,1.466896396662131,0.5668190179418927,0.0661808727215374,1.2293440852438067
2019,5,,-1.0248064900075418,1.6680505585081926,0.31564479750588503,0.0476500014422066,0.7040905407070636
2019,4,,-0.9560448530062098,1.8162070275559616,0.7150419029176858,0.919088367405837,-0.004316221088308983
2019,3,,-0.6576231904477641,2.025852347264859,1.3694156262892456,1.2396883995436943,0.11051816893650784
2019,2,,-0.42037437240708625,2.3492570466562426,1.882154569029558,1.2059137286006667,1.3556795685588843
2019,1,,-1.0144451373963022,2.1194479146924654,2.081297452071005,0.7485678430344995,1.5313150682697272
2018,12,,-0.7379924135906969,1.292862449299227,1.1305214212086858,1.187270450851313,1.6021574074630347
2018,11,,0.1973414253824094,-0.2811171546505581,-0.9201827411087495,0.2144181680448967,1.3199799080169263
2018,10,,1.9487615477611282,-0.361791510006052,0.2054108330495501,-0.7678860937344242,0.6807673096246426
2018,9,,2.679456959168042,0.6312728207562006,1.0617479993127295,-0.30294369034012664,0.23776926261263504
2018,8,,2.2720456211526363,0.27061271362997824,0.8665545876519741,0.14874752082223716,0.0059601769127834645
2018,7,,2.0379339620424846,0.3815645212304181,0.7044261824576872,-1.2445788717765993,-0.2541549165041042
2018,6,,0.7100932176660066,0.09613974155205253,0.3019596684262077,0.07841304714306843,0.07798041324046125
2018,5,,0.4505271947277092,-0.16322290350985405,-0.020666257841817724,-0.49836026472168815,0.7281418497357419
2018,4,,-0.6281223380051749,-0.21418109982626632,-0.19436969249834798,-1.2203543198619002,0.6545837531858354
2018,3,,-0.7447751488159692,0.5801936094569231,0.16863218202839456,-1.4873591178111527,0.6477403399989778
2018,2,,-0.01974711606655232,1.0566981086425942,0.49003235375333837,-0.2672618608239421,0.9749362288731902
2018,1,,-0.4602275602154789,0.5362991031544966,0.21615845219672675,-0.29993665895825516,0.6975348419427012
2017,12,,-0.8541096211275361,0.474016592534706,-0.04886444186909865,-0.03480809562277248,0.9782291649356584
2017,11,,0.2747035998026816,0.459936744519113,-0.38330132231873626,0.4738703348326123,1.061869939415286
2017,10,,-0.43476578443443387,-0.3758987692571923,-1.1645384056093981,-0.15775507228022137,0.7394149721658995
2017,9,,-0.33569613965352124,-1.074193891921931,-0.743575455255801,-0.6001343987297598,0.7805305712168423
2017,8,,1.0486860377852636,-0.28900955738084494,0.3516796359449685,-1.5813773055052611,0.8356111430742997
2017,7,,0.7636088194630792,0.9120928903191716,0.7494814027501451,-0.7548793304959848,1.5250112624429781
2017,6,,0.15115694767793264,1.4360037955397864,0.5250406086432872,0.04821014733681898,1.5254431147140761
2017,5,,0.3023212154483649,1.6453253449154144,0.3660188009953162,0.2116551410115834,0.8544585035498773
2017,4,,0.5941124568410845,1.6579930646973644,0.7945637283300702,0.7154863258086362,-0.045431993502253076
2017,3,,1.1262986149267935,-0.000000000000001,1.3101828758591665,0.7859975592726616,0.11400448672282973
2017,2,,0.6763989880920354,0.0000000000000023,1.1473082614337324,1.1736380133011355,0.20083490137521134
2017,1,,1.5888901072263224,0.0,0.19713720460594153,0.5722627908248421,1.057343644343914
2016,12,0.14942663920234586,0.5462159542013901,0.0,0.0,-1.331103495296828,0.6410594668492772
2016,11,-0.5293208161756534,0.06317313561614488,0.0,-0.6023175592636392,-1.6341187623165365,0.9037592466003618
2016,10,0.0,0.5312086937296251,0.0,-0.7511782405441456,0.025928955649106866,0.8675508789297655
2016,9,-0.5531892646905245,0.6258327694838163,-0.12859435926618618,-0.17767487699615894,-0.7867050630667778,1.1510485575635445
2016,8,-0.9216495912827191,0.7725547180660757,0.045725235742506934,-0.16572630218194437,-0.5160889665293612,0.839743999926728
2016,7,-1.2553413005415792,0.729121829197785,0.1345944183787569,-0.38933274102183335,-0.2366259548982423,1.1585566223715595
2016,6,-1.382262972607817,0.3687504196989701,0.382921498873646,-0.6570518929451693,-0.07851618643356896,1.1216702189690886
2016,5,-0.5123204536698271,0.3713482612736774,0.31833519405139904,-0.9488718541903275,-0.5728978503986678,1.5601187642565086
2016,4,-0.7036169826234937,-0.7282186749072387,0.08455364882555563,-1.3231024824017388,0.3932627895051692,1.951909076303779
2016,3,-1.0540619913127365,-1.2554396538186359,-0.3944377464974736,-1.898662172740911,0.28497664468306605,1.6412686329901445
2016,2,-1.310538786215533,-1.090482858982442,-1.3193508966187941,-2.334205379414095,-0.9963557749858992,2.265275218584398
2016,1,0.0,-0.6588344426481824,-0.7233682110739809,-2.4210318526680026,-0.10586534604718849,2.5339214835335957
2015,12,-2.36919128393451,-0.8124968138364338,-1.1270506594158822,-2.303647068514104,-0.5423411357700508,1.6977196470449356
2015,11,-2.084227605040206,-1.5109040107425515,-0.7044705507110663,-1.614774745373247,-0.9890055305511356,0.9235972479542384
2015,10,-2.173047154795857,-1.5593983828615272,0.008325315489651805,0.2220915164139713,-0.3978222965831546,0.7311138577202283
2015,9,-1.5672551372937649,-0.09012227664243891,2.093536888462869,2.0192213126680736,0.06611674563048967,1.4290941047560466
2015,8,-1.6135150011129977,-0.6282511626767509,2.1621575057380173,1.7584259927624233,1.5699778207383877,1.7021552346695163
2015,7,-1.769546706249954,-0.8662246312814301,2.3680731170381772,1.027433340400057,1.8236370931750159,0.6905439131542151
2015,6,-1.34137107931459,-1.1410550027024786,2.5235327093865947,0.4055385926118059,2.1755010570236557,0.26984752618810115
2015,5,-1.243381062029115,-1.1950773847460745,2.3427729716080603,0.22329245777526296,2.201382108066485,-0.11448256578625467
